iteration,set,subset,amount
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1690
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,85393
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=6; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,11
i=7; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56382
i=7; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98352
i=7; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,11
i=7; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98352
i=7; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98352
i=7; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98352
i=7; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,63875
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,60688
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,60688
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1648
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,60688
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=7; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56340
i=8; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98334
i=8; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98334
i=8; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98334
i=8; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98334
i=8; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98334
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,95108
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,92164
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1666
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,92164
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=8; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,13
i=9; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56306
i=9; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98314
i=9; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,12
i=9; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98314
i=9; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98314
i=9; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98314
i=9; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98314
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,98267
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,97738
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1686
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,95047
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=9; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56346
i=10; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98310
i=10; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98310
i=10; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98310
i=10; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98310
i=10; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98310
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,97697
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,97082
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1690
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,92863
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=10; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56356
i=11; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98335
i=11; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98335
i=11; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98335
i=11; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98335
i=11; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98335
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,98278
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,97718
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1665
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,90013
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=11; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,11
i=12; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56405
i=12; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98319
i=12; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,11
i=12; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98319
i=12; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98319
i=12; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98319
i=12; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98319
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,98244
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,97807
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1681
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,91636
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=12; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,11
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56384
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98327
i=13; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,11
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98327
i=13; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98327
i=13; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98327
i=13; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,86039
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,1673
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,73640
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=13; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,11
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56358
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,95332
i=14; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,11
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,95332
i=14; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,95332
i=14; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,95332
i=14; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,95332
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,94840
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotGrounds,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,inBis:grounds,94098
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR3,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR4,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR5,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotR6,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R2,CnotBi,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,AnotBi:lost,4667
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotGrounds,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,inBis:grounds,88830
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR2,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR3,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR4,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR5,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotR6,0
i=14; date: Di 30. Jan 17:31:50 CET 2024,R3,CnotBi,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notA,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,AnotBi:lost,56373
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,W2,inBis:grounds,98362
i=15; date: Di 30. Jan 17:31:50 CET 2024,W1,W1notW3,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,W3,inBis:grounds,98362
i=15; date: Di 30. Jan 17:31:50 CET 2024,W4,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,W4,inBis:grounds,98354
i=15; date: Di 30. Jan 17:31:50 CET 2024,W5,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,W5,inBis:grounds,98354
i=15; date: Di 30. Jan 17:31:50 CET 2024,W6,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,W6,inBis:grounds,98354
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,AnotBi:lost,1638
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotGrounds,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,inBis:grounds,98287
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR2,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR3,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR4,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR5,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotR6,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R1,CnotBi,0
i=15; date: Di 30. Jan 17:31:50 CET 2024,R2,AnotBi:lost,1638
