iteration,set,subset,amount
i=14; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,53241
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,38808
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,92049
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=14; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=14; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,72990
i=14; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,72990
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,53679
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,38473
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,53679
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,38473
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,92152
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=15; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=15; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,83583
i=15; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,83583
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,55258
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,42841
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,468
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,97631
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98099
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98099
i=16; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,98099
i=16; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,98099
i=16; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,98099
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,55255
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,37595
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,468
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,92382
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92850
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,92850
i=16; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,92850
i=16; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,92850
i=16; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,92850
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,468
i=16; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,85787
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,468
i=16; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,85787
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,86255
i=16; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,86255
i=16; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,86255
i=16; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,86255
i=16; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,86255
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54689
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,41995
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,96684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54684
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,41306
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,95990
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=17; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=17; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,93003
i=17; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,93003
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54710
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,42446
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,97156
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54707
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,40860
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,95567
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=18; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=18; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,93193
i=18; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,93193
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,54693
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,43547
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,98240
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,54671
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,42872
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,97543
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=19; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=19; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,93625
i=19; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,93625
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R1notW1,48225
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R1andW1,38489
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R1notW2,0
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R1andW2,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R1andW3,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W4,R1andW4,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W5,R1andW5,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W6,R1andW6,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R2notW1,48225
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R2andW1,38489
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R2notW2,0
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R2andW2,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R2andW3,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W4,R2andW4,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W5,R2andW5,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W6,R2andW6,86714
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R3notW1,0
i=20; date: Do 25. Jan 19:55:44 CET 2024,W1,R3andW1,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R3notW2,0
i=20; date: Do 25. Jan 19:55:44 CET 2024,W2,R3andW2,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W3,R3andW3,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W4,R3andW4,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W5,R3andW5,77461
i=20; date: Do 25. Jan 19:55:44 CET 2024,W6,R3andW6,77461
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54681
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43439
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98120
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54679
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42718
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97397
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,85597
i=2; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,85597
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54638
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43479
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98117
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54558
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42803
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97361
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,92568
i=3; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,92568
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54674
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43149
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,97823
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54660
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42281
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,96941
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,90867
i=4; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,90867
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54633
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43361
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,97994
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54566
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42452
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97018
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,95079
i=5; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,95079
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,43305
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43627
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,86932
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,43300
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42719
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,86019
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,85000
i=6; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,85000
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54608
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43689
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98297
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54605
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42739
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2andW2,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R2andW3,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W4,R2andW4,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W5,R2andW5,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W6,R2andW6,97344
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3notW1,0
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W1,R3andW1,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3notW2,0
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W2,R3andW2,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W3,R3andW3,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W4,R3andW4,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W5,R3andW5,86899
i=7; date: Mo 29. Jan 15:38:38 CET 2024,W6,R3andW6,86899
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1notW1,54701
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R1andW1,43602
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1notW2,0
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R1andW2,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W3,R1andW3,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W4,R1andW4,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W5,R1andW5,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W6,R1andW6,98303
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2notW1,54697
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W1,R2andW1,42828
i=8; date: Mo 29. Jan 15:38:38 CET 2024,W2,R2notW2,0
